1900                              1.000     0.000     0.000     0.000
2009                              0.550     0.450     0.000     0.000
2010                              0.100     0.900     0.000     0.000
2012                              0.000     0.000     1.000     0.000
2013                              0.000     0.000     0.000     1.000
     2260004021         3    6    E00000000 E01000000                     Class 5 HH
1900                              1.000     0.000
     2260004026         3    6    E00000000 E02000000 E01100000 E02200000                     Class 5 HH
1900                              1.000     0.000     0.000     0.000
2009                              0.550     0.450     0.000     0.000
2010                              0.100     0.900     0.000     0.000
2012                              0.000     0.000     1.000     0.000
2013                              0.000     0.000     0.000     1.000
     2260004031         3    6    E00000000 E02000000 E01100000 E02200000                     Class 5 HH
1900                              1.000     0.000     0.000     0.000
2009                              0.550     0.450     0.000     0.000
2010                              0.100     0.900     0.000     0.000
2012                              0.000     0.000     1.000     0.000
2013                              0.000     0.000     0.000     1.000
     2260007005         6   11    E00000000 E01000000                     Class 5 HH
1900                              1.000     0.000
     2265000000         0    6    E00000000 E00100000 E11100010           Class 1
1900                              1.000     0.000     0.000
2008                              0.050     0.950     0.000
2009                              0.000     1.000     0.000
2012                              0.000     0.000     1.000
     2265000000         6   25    E00000000 E00100000 E11100010 E12100010 E13100010           Class 2
1900                              1.000     0.000     0.000     0.000     0.000
2008                              0.100     0.900     0.000     0.000     0.000
2009                              0.000     1.000     0.000     0.000     0.000
2011                              0.000     0.000     1.000     0.000     0.000
2013                              0.000     0.000     0.000     1.000     0.000
2015                              0.000     0.000     0.000     0.000     1.000
     2265000000        25 9999    E00000000 E00010000 E10010010
1900                              1.000     0.000     0.000
2004                              0.000     1.000     0.000
2007                              0.000     0.000     1.000
     2265001010         0 9999    E00000000 E01100000
1900                              1.000     0.000
2008                              0.000     1.000
     2265001020         0 9999    E00000000 E01100000
1900                              1.000     0.000
2008                              0.000     1.000
     2265001030         0 9999    E00000000 E01100000
1900                              1.000     0.000
2008                              0.000     1.000
     2267000000         0 9999    E00000000
1900                              1.000
     2268000000         0 9999    E00000000
1900                              1.000
     2270000000         0 9999    E00000000
1900                              1.000
     2282005010         0   25    E00000000 E00100000 E10100000 E11100000
1900                              1.000     0.000     0.000     0.000
2009                              0.000     1.000     0.000     0.000
2010                              0.000     0.000     1.000     0.000
2011                              0.000     0.000     0.000     1.000
     2282005010        25 9999    E00000000 E00100000 E10100000 E11100000
1900                              1.000     0.000     0.000     0.000
2009                              0.000     1.000     0.000     0.000
2011                              0.000     0.000     1.000     0.000
2012                              0.000     0.000     0.000     1.000
     2282005015         0 9999    E00000000 E00100000 E10100000 E11100000
1900                              1.000     0.000     0.000     0.000
2009                              0.000     1.000     0.000     0.000
2010                              0.000     0.000     1.000     0.000
2011                              0.000     0.000     0.000     1.000
     2282010005         0 9999    E00000000 E00100000 E10100000 E11100000
1900                              1.000     0.000     0.000     0.000
2009                              0.000     1.000     0.000     0.000
2011                              0.000     0.000     1.000     0.000
2012                              0.000     0.000     0.000     1.000
     2282020000         0 9999    E00000000
1900                              1.000
     2285002015         0 9999    E00000000
1900                              1.000
     2285004015         0    6    E00000000 E00100000 E11100010           Class 1
1900                              1.000     0.000     0.000
2008                              0.050     0.950     0.000
2009                              0.000     1.000     0.000
2012                              0.000     0.000     1.000
     2285004015         6   25    E00000000 E00100000 E11100010 E12100010 E13100010           Class 2
1900                              1.000     0.000     0.000     0.000     0.000
2008                              0.100     0.900     0.000     0.000     0.000
2009                              0.000     1.000     0.000     0.000     0.000
2011                              0.000     0.000     1.000     0.000     0.000
2013                              0.000     0.000     0.000     1.000     0.000
2015                              0.000     0.000     0.000     0.000     1.000
     2285004015        25 9999    E00000000 E00010000 E10010010
1900                              1.000     0.000     0.000
2004                              0.000     1.000     0.000
2007                              0.000     0.000     1.000
     2285006015         0 9999    E00000000
1900                              1.000
     2285008015         0 9999    E00000000
1900                              1.000
/END/
